Sequence  | Address         | Length  | TermCode            | Uri                                                                                       | Data
788       | 7ff7c8620bb0h   | 27      | CTC_RET_INTR        | hex://logix/VectorizedOps?equals#equals_g[64i](v128x64i,v128x64i)                         | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 e2 79 29 c1 c5 f9 11 01 48 8b c1 c3
789       | 7ff7c8620ff0h   | 41      | CTC_RET_INTR        | hex://logix/VectorizedOps?same#same_g[8u](v128x8u,v128x8u)                                | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f9 74 c1 c5 f0 57 c9 c5 e8 57 d2 c5 f1 74 ca c4 e2 79 17 c1 0f 92 c0 0f b6 c0 c3
790       | 7ff7c8621030h   | 41      | CTC_RET_INTR        | hex://logix/VectorizedOps?same#same_g[8i](v128x8i,v128x8i)                                | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f9 74 c1 c5 f0 57 c9 c5 e8 57 d2 c5 f1 74 ca c4 e2 79 17 c1 0f 92 c0 0f b6 c0 c3
791       | 7ff7c8621070h   | 41      | CTC_RET_INTR        | hex://logix/VectorizedOps?same#same_g[16u](v128x16u,v128x16u)                             | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f9 75 c1 c5 f0 57 c9 c5 e8 57 d2 c5 f1 75 ca c4 e2 79 17 c1 0f 92 c0 0f b6 c0 c3
792       | 7ff7c86210b0h   | 41      | CTC_RET_INTR        | hex://logix/VectorizedOps?same#same_g[16i](v128x16i,v128x16i)                             | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f9 75 c1 c5 f0 57 c9 c5 e8 57 d2 c5 f1 75 ca c4 e2 79 17 c1 0f 92 c0 0f b6 c0 c3
793       | 7ff7c86210f0h   | 41      | CTC_RET_INTR        | hex://logix/VectorizedOps?same#same_g[32u](v128x32u,v128x32u)                             | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f9 76 c1 c5 f0 57 c9 c5 e8 57 d2 c5 f1 76 ca c4 e2 79 17 c1 0f 92 c0 0f b6 c0 c3
794       | 7ff7c8621130h   | 41      | CTC_RET_INTR        | hex://logix/VectorizedOps?same#same_g[32i](v128x32i,v128x32i)                             | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f9 76 c1 c5 f0 57 c9 c5 e8 57 d2 c5 f1 76 ca c4 e2 79 17 c1 0f 92 c0 0f b6 c0 c3
795       | 7ff7c8621170h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?same#same_g[64u](v128x64u,v128x64u)                             | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c4 e2 79 29 c1 c5 f0 57 c9 c5 e8 57 d2 c4 e2 71 29 ca c4 e2 79 17 c1 0f 92 c0 0f b6 c0 c3
796       | 7ff7c86211b0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?same#same_g[64i](v128x64i,v128x64i)                             | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c4 e2 79 29 c1 c5 f0 57 c9 c5 e8 57 d2 c4 e2 71 29 ca c4 e2 79 17 c1 0f 92 c0 0f b6 c0 c3
797       | 7ff7c86211f0h   | 58      | CTC_RET_INTR        | hex://logix/VectorizedOps?lt#lt_g[8u](v128x8u,v128x8u)                                    | 50 c5 f8 77 90 c5 f9 10 02 c4 c1 79 10 08 c7 44 24 04 80 00 00 00 48 8d 44 24 04 c4 e2 79 78 54 24 04 c5 f9 ef c2 c5 f1 ef ca c5 f1 64 c0 c5 f9 11 01 48 8b c1 48 83 c4 08 c3
798       | 7ff7c8621250h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?lt#lt_g[8i](v128x8i,v128x8i)                                    | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f1 64 c0 c5 f9 11 01 48 8b c1 c3
799       | 7ff7c8621280h   | 58      | CTC_RET_INTR        | hex://logix/VectorizedOps?lt#lt_g[16u](v128x16u,v128x16u)                                 | 50 c5 f8 77 90 c5 f9 10 02 c4 c1 79 10 08 c7 44 24 04 00 80 00 00 48 8d 44 24 04 c4 e2 79 79 54 24 04 c5 f9 ef c2 c5 f1 ef ca c5 f1 65 c0 c5 f9 11 01 48 8b c1 48 83 c4 08 c3
800       | 7ff7c86212e0h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?lt#lt_g[16i](v128x16i,v128x16i)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f1 65 c0 c5 f9 11 01 48 8b c1 c3
801       | 7ff7c8621310h   | 58      | CTC_RET_INTR        | hex://logix/VectorizedOps?lt#lt_g[32u](v128x32u,v128x32u)                                 | 50 c5 f8 77 90 c5 f9 10 02 c4 c1 79 10 08 c7 44 24 04 00 00 00 80 48 8d 44 24 04 c4 e2 79 58 54 24 04 c5 f9 ef c2 c5 f1 ef ca c5 f1 66 c0 c5 f9 11 01 48 8b c1 48 83 c4 08 c3
802       | 7ff7c8621370h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?lt#lt_g[32i](v128x32i,v128x32i)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f1 66 c0 c5 f9 11 01 48 8b c1 c3
803       | 7ff7c86213a0h   | 58      | CTC_RET_INTR        | hex://logix/VectorizedOps?lt#lt_g[64i](v128x64i,v128x64i)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 ec 57 d2 c4 e3 6d 38 c0 00 c4 e3 7d 38 c1 01 c4 e3 7d 46 c8 03 c4 e2 75 37 c0 c4 e3 7d 19 c0 00 c5 f9 11 01 48 8b c1 c5 f8 77 c3
804       | 7ff7c86213f0h   | 58      | CTC_RET_INTR        | hex://logix/VectorizedOps?gt#gt_g[8u](v128x8u,v128x8u)                                    | 50 c5 f8 77 90 c5 f9 10 02 c4 c1 79 10 08 c7 44 24 04 80 00 00 00 48 8d 44 24 04 c4 e2 79 78 54 24 04 c5 f9 ef c2 c5 f1 ef ca c5 f9 64 c1 c5 f9 11 01 48 8b c1 48 83 c4 08 c3
805       | 7ff7c8621450h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?gt#gt_g[8i](v128x8i,v128x8i)                                    | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 64 c1 c5 f9 11 01 48 8b c1 c3
806       | 7ff7c8621480h   | 58      | CTC_RET_INTR        | hex://logix/VectorizedOps?gt#gt_g[16u](v128x16u,v128x16u)                                 | 50 c5 f8 77 90 c5 f9 10 02 c4 c1 79 10 08 c7 44 24 04 00 80 00 00 48 8d 44 24 04 c4 e2 79 79 54 24 04 c5 f9 ef c2 c5 f1 ef ca c5 f9 65 c1 c5 f9 11 01 48 8b c1 48 83 c4 08 c3
807       | 7ff7c86214e0h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?gt#gt_g[16i](v128x16i,v128x16i)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 65 c1 c5 f9 11 01 48 8b c1 c3
808       | 7ff7c8621510h   | 58      | CTC_RET_INTR        | hex://logix/VectorizedOps?gt#gt_g[32u](v128x32u,v128x32u)                                 | 50 c5 f8 77 90 c5 f9 10 02 c4 c1 79 10 08 c7 44 24 04 00 00 00 80 48 8d 44 24 04 c4 e2 79 58 54 24 04 c5 f9 ef c2 c5 f1 ef ca c5 f9 66 c1 c5 f9 11 01 48 8b c1 48 83 c4 08 c3
809       | 7ff7c8621570h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?gt#gt_g[32i](v128x32i,v128x32i)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 66 c1 c5 f9 11 01 48 8b c1 c3
810       | 7ff7c86215a0h   | 56      | CTC_RET_INTR        | hex://logix/VectorizedOps?gt#gt_g[64i](v128x64i,v128x64i)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 ec 57 d2 c4 e3 6d 38 c0 00 c5 ec 57 d2 c4 e3 6d 38 c9 00 c4 e2 7d 37 c1 c4 e3 7d 19 c0 00 c5 f9 11 01 48 8b c1 c5 f8 77 c3
811       | 7ff7c86215f0h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?max#max_g[8u](v128x8u,v128x8u)                                  | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 de c1 c5 f9 11 01 48 8b c1 c3
812       | 7ff7c8621620h   | 27      | CTC_RET_INTR        | hex://logix/VectorizedOps?max#max_g[8i](v128x8i,v128x8i)                                  | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 e2 79 3c c1 c5 f9 11 01 48 8b c1 c3
813       | 7ff7c8621650h   | 27      | CTC_RET_INTR        | hex://logix/VectorizedOps?max#max_g[16u](v128x16u,v128x16u)                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 e2 79 3e c1 c5 f9 11 01 48 8b c1 c3
814       | 7ff7c8621680h   | 26      | CTC_RET_INTR        | hex://logix/VectorizedOps?max#max_g[16i](v128x16i,v128x16i)                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 ee c1 c5 f9 11 01 48 8b c1 c3
815       | 7ff7c86216b0h   | 27      | CTC_RET_INTR        | hex://logix/VectorizedOps?max#max_g[32u](v128x32u,v128x32u)                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 e2 79 3f c1 c5 f9 11 01 48 8b c1 c3
816       | 7ff7c86216e0h   | 27      | CTC_RET_INTR        | hex://logix/VectorizedOps?max#max_g[32i](v128x32i,v128x32i)                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 e2 79 3d c1 c5 f9 11 01 48 8b c1 c3
817       | 7ff7c8621710h   | 62      | CTC_RET_INTR        | hex://logix/VectorizedOps?max#max_g[64i](v128x64i,v128x64i)                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 ec 57 d2 c4 e3 6d 38 c0 00 c5 ec 57 d2 c4 e3 6d 38 c9 00 c4 e2 7d 37 d1 c4 e3 75 4c c0 20 c4 e3 7d 19 c0 00 c5 f9 11 01 48 8b c1 c5 f8 77 c3
818       | 7ff7c8621b70h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?select#select_g[8u](v128x8u,v128x8u,v128x8u)                    | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c5 f8 28 d8 c5 e1 db c9 c5 f9 df c2 c5 f1 eb c0 c5 f9 11 01 48 8b c1 c3
819       | 7ff7c8621bc0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?select#select_g[8i](v128x8i,v128x8i,v128x8i)                    | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c5 f8 28 d8 c5 e1 db c9 c5 f9 df c2 c5 f1 eb c0 c5 f9 11 01 48 8b c1 c3
820       | 7ff7c8621c10h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?select#select_g[16u](v128x16u,v128x16u,v128x16u)                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c5 f8 28 d8 c5 e1 db c9 c5 f9 df c2 c5 f1 eb c0 c5 f9 11 01 48 8b c1 c3
821       | 7ff7c8621c60h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?select#select_g[16i](v128x16i,v128x16i,v128x16i)                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c5 f8 28 d8 c5 e1 db c9 c5 f9 df c2 c5 f1 eb c0 c5 f9 11 01 48 8b c1 c3
822       | 7ff7c8621cb0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?select#select_g[32u](v128x32u,v128x32u,v128x32u)                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c5 f8 28 d8 c5 e1 db c9 c5 f9 df c2 c5 f1 eb c0 c5 f9 11 01 48 8b c1 c3
823       | 7ff7c8621d00h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?select#select_g[32i](v128x32i,v128x32i,v128x32i)                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c5 f8 28 d8 c5 e1 db c9 c5 f9 df c2 c5 f1 eb c0 c5 f9 11 01 48 8b c1 c3
824       | 7ff7c8621d50h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?select#select_g[64u](v128x64u,v128x64u,v128x64u)                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c5 f8 28 d8 c5 e1 db c9 c5 f9 df c2 c5 f1 eb c0 c5 f9 11 01 48 8b c1 c3
825       | 7ff7c8621da0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?select#select_g[64i](v128x64i,v128x64i,v128x64i)                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c5 f8 28 d8 c5 e1 db c9 c5 f9 df c2 c5 f1 eb c0 c5 f9 11 01 48 8b c1 c3
826       | 7ff7c8621df0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f01#f01_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
827       | 7ff7c8621e40h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f01#f01_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
828       | 7ff7c8621e90h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f01#f01_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
829       | 7ff7c8621ee0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f01#f01_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
830       | 7ff7c8621f30h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f01#f01_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
831       | 7ff7c8621f80h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f01#f01_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
832       | 7ff7c8621fd0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f01#f01_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
833       | 7ff7c8622020h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f01#f01_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
834       | 7ff7c8622070h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f02#f02_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
835       | 7ff7c86220c0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f02#f02_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
836       | 7ff7c8622110h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f02#f02_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
837       | 7ff7c8622160h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f02#f02_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
838       | 7ff7c86221b0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f02#f02_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
839       | 7ff7c8622200h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f02#f02_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
840       | 7ff7c8622250h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f02#f02_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
841       | 7ff7c86222a0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f02#f02_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
842       | 7ff7c86222f0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f03#f03_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
843       | 7ff7c8622330h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f03#f03_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
844       | 7ff7c8622370h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f03#f03_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
845       | 7ff7c86223b0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f03#f03_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
846       | 7ff7c86223f0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f03#f03_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
847       | 7ff7c8622430h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f03#f03_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
848       | 7ff7c8622470h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f03#f03_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
849       | 7ff7c86224b0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f03#f03_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
850       | 7ff7c86228f0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f04#f04_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
851       | 7ff7c8622940h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f04#f04_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
852       | 7ff7c8622990h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f04#f04_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
853       | 7ff7c86229e0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f04#f04_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
854       | 7ff7c8622a30h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f04#f04_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
855       | 7ff7c8622a80h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f04#f04_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
856       | 7ff7c8622ad0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f04#f04_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
857       | 7ff7c8622b20h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f04#f04_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 09 c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
858       | 7ff7c8622b70h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f05#f05_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c4 c1 79 10 01 c5 f9 10 0a c5 f9 eb c1 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
859       | 7ff7c8622bb0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f05#f05_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c4 c1 79 10 01 c5 f9 10 0a c5 f9 eb c1 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
860       | 7ff7c8622bf0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f05#f05_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c4 c1 79 10 01 c5 f9 10 0a c5 f9 eb c1 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
861       | 7ff7c8622c30h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f05#f05_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c4 c1 79 10 01 c5 f9 10 0a c5 f9 eb c1 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
862       | 7ff7c8622c70h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f05#f05_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c4 c1 79 10 01 c5 f9 10 0a c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
863       | 7ff7c8622cb0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f05#f05_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c4 c1 79 10 01 c5 f9 10 0a c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
864       | 7ff7c8622cf0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f05#f05_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c4 c1 79 10 01 c5 f9 10 0a c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
865       | 7ff7c8622d30h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f05#f05_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c4 c1 79 10 01 c5 f9 10 0a c5 f9 eb c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
866       | 7ff7c8622d70h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f06#f06_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
