TermCode            | Size    | Uri
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f09_g#f09_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f09_g#f09_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f09_g#f09_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f09_g#f09_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f09_g#f09_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0a_g#f0a_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0a_g#f0a_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0a_g#f0a_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0a_g#f0a_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0a_g#f0a_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0a_g#f0a_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0a_g#f0a_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0a_g#f0a_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 37      | asm://logix/vector.ops?f0a_g#f0a_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 37      | asm://logix/vector.ops?f0a_g#f0a_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 37      | asm://logix/vector.ops?f0a_g#f0a_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 37      | asm://logix/vector.ops?f0a_g#f0a_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 38      | asm://logix/vector.ops?f0a_g#f0a_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 38      | asm://logix/vector.ops?f0a_g#f0a_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 37      | asm://logix/vector.ops?f0a_g#f0a_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 37      | asm://logix/vector.ops?f0a_g#f0a_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0b_g#f0b_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0b_g#f0b_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0b_g#f0b_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0b_g#f0b_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0b_g#f0b_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0b_g#f0b_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0b_g#f0b_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0b_g#f0b_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 54      | asm://logix/vector.ops?f0b_g#f0b_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 54      | asm://logix/vector.ops?f0b_g#f0b_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 54      | asm://logix/vector.ops?f0b_g#f0b_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 54      | asm://logix/vector.ops?f0b_g#f0b_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 56      | asm://logix/vector.ops?f0b_g#f0b_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 56      | asm://logix/vector.ops?f0b_g#f0b_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 54      | asm://logix/vector.ops?f0b_g#f0b_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 54      | asm://logix/vector.ops?f0b_g#f0b_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0c_g#f0c_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0c_g#f0c_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0c_g#f0c_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0c_g#f0c_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0c_g#f0c_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0c_g#f0c_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0c_g#f0c_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 34      | asm://logix/vector.ops?f0c_g#f0c_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 37      | asm://logix/vector.ops?f0c_g#f0c_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 37      | asm://logix/vector.ops?f0c_g#f0c_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 37      | asm://logix/vector.ops?f0c_g#f0c_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 37      | asm://logix/vector.ops?f0c_g#f0c_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 38      | asm://logix/vector.ops?f0c_g#f0c_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 38      | asm://logix/vector.ops?f0c_g#f0c_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 37      | asm://logix/vector.ops?f0c_g#f0c_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 37      | asm://logix/vector.ops?f0c_g#f0c_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0d_g#f0d_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0d_g#f0d_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0d_g#f0d_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0d_g#f0d_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0d_g#f0d_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0d_g#f0d_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0d_g#f0d_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 51      | asm://logix/vector.ops?f0d_g#f0d_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 54      | asm://logix/vector.ops?f0d_g#f0d_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 54      | asm://logix/vector.ops?f0d_g#f0d_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 54      | asm://logix/vector.ops?f0d_g#f0d_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 54      | asm://logix/vector.ops?f0d_g#f0d_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 56      | asm://logix/vector.ops?f0d_g#f0d_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 56      | asm://logix/vector.ops?f0d_g#f0d_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 54      | asm://logix/vector.ops?f0d_g#f0d_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 54      | asm://logix/vector.ops?f0d_g#f0d_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f0e_g#f0e_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f0e_g#f0e_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f0e_g#f0e_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f0e_g#f0e_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f0e_g#f0e_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f0e_g#f0e_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f0e_g#f0e_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f0e_g#f0e_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f0e_g#f0e_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f0e_g#f0e_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f0e_g#f0e_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f0e_g#f0e_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f0e_g#f0e_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f0e_g#f0e_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f0e_g#f0e_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f0e_g#f0e_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 25      | asm://logix/vector.ops?f0f_g#f0f_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 25      | asm://logix/vector.ops?f0f_g#f0f_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 25      | asm://logix/vector.ops?f0f_g#f0f_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 25      | asm://logix/vector.ops?f0f_g#f0f_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 25      | asm://logix/vector.ops?f0f_g#f0f_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 25      | asm://logix/vector.ops?f0f_g#f0f_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 25      | asm://logix/vector.ops?f0f_g#f0f_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 25      | asm://logix/vector.ops?f0f_g#f0f_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 28      | asm://logix/vector.ops?f0f_g#f0f_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 28      | asm://logix/vector.ops?f0f_g#f0f_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 28      | asm://logix/vector.ops?f0f_g#f0f_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 28      | asm://logix/vector.ops?f0f_g#f0f_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 29      | asm://logix/vector.ops?f0f_g#f0f_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 29      | asm://logix/vector.ops?f0f_g#f0f_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 28      | asm://logix/vector.ops?f0f_g#f0f_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 28      | asm://logix/vector.ops?f0f_g#f0f_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f10_g#f10_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f10_g#f10_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f10_g#f10_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f10_g#f10_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f10_g#f10_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f10_g#f10_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f10_g#f10_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f10_g#f10_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f10_g#f10_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f10_g#f10_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f10_g#f10_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f10_g#f10_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f10_g#f10_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f10_g#f10_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f10_g#f10_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f10_g#f10_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 35      | asm://logix/vector.ops?f11_g#f11_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 35      | asm://logix/vector.ops?f11_g#f11_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 35      | asm://logix/vector.ops?f11_g#f11_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 35      | asm://logix/vector.ops?f11_g#f11_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 35      | asm://logix/vector.ops?f11_g#f11_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 35      | asm://logix/vector.ops?f11_g#f11_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 35      | asm://logix/vector.ops?f11_g#f11_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 35      | asm://logix/vector.ops?f11_g#f11_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 38      | asm://logix/vector.ops?f11_g#f11_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 38      | asm://logix/vector.ops?f11_g#f11_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 38      | asm://logix/vector.ops?f11_g#f11_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 38      | asm://logix/vector.ops?f11_g#f11_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 39      | asm://logix/vector.ops?f11_g#f11_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 39      | asm://logix/vector.ops?f11_g#f11_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 38      | asm://logix/vector.ops?f11_g#f11_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 38      | asm://logix/vector.ops?f11_g#f11_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f12_g#f12_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f12_g#f12_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f12_g#f12_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f12_g#f12_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f12_g#f12_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f12_g#f12_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f12_g#f12_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f12_g#f12_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f12_g#f12_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f12_g#f12_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f12_g#f12_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f12_g#f12_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f12_g#f12_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f12_g#f12_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f12_g#f12_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f12_g#f12_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f13_g#f13_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f13_g#f13_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f13_g#f13_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f13_g#f13_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f13_g#f13_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f13_g#f13_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f13_g#f13_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f13_g#f13_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f13_g#f13_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f13_g#f13_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f13_g#f13_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f13_g#f13_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f13_g#f13_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f13_g#f13_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f13_g#f13_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f13_g#f13_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f14_g#f14_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f14_g#f14_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f14_g#f14_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f14_g#f14_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f14_g#f14_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f14_g#f14_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f14_g#f14_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f14_g#f14_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f14_g#f14_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f14_g#f14_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f14_g#f14_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f14_g#f14_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f14_g#f14_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f14_g#f14_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f14_g#f14_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f14_g#f14_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f15_g#f15_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f15_g#f15_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f15_g#f15_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f15_g#f15_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f15_g#f15_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f15_g#f15_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f15_g#f15_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f15_g#f15_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f15_g#f15_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f15_g#f15_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f15_g#f15_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f15_g#f15_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f15_g#f15_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 47      | asm://logix/vector.ops?f15_g#f15_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f15_g#f15_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f15_g#f15_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f16_g#f16_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f16_g#f16_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f16_g#f16_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f16_g#f16_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f16_g#f16_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f16_g#f16_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f16_g#f16_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f16_g#f16_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 72      | asm://logix/vector.ops?f16_g#f16_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 72      | asm://logix/vector.ops?f16_g#f16_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 72      | asm://logix/vector.ops?f16_g#f16_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 72      | asm://logix/vector.ops?f16_g#f16_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 73      | asm://logix/vector.ops?f16_g#f16_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 73      | asm://logix/vector.ops?f16_g#f16_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 72      | asm://logix/vector.ops?f16_g#f16_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 72      | asm://logix/vector.ops?f16_g#f16_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f17_g#f17_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f17_g#f17_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f17_g#f17_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f17_g#f17_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f17_g#f17_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f17_g#f17_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f17_g#f17_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 69      | asm://logix/vector.ops?f17_g#f17_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 72      | asm://logix/vector.ops?f17_g#f17_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 72      | asm://logix/vector.ops?f17_g#f17_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 72      | asm://logix/vector.ops?f17_g#f17_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 72      | asm://logix/vector.ops?f17_g#f17_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 73      | asm://logix/vector.ops?f17_g#f17_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 73      | asm://logix/vector.ops?f17_g#f17_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 72      | asm://logix/vector.ops?f17_g#f17_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 72      | asm://logix/vector.ops?f17_g#f17_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f18_g#f18_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f18_g#f18_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f18_g#f18_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f18_g#f18_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f18_g#f18_gv128x64i_v128x64i_v128x64i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f18_g#f18_gv128x64u_v128x64u_v128x64u
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f18_g#f18_gv128x8i_v128x8i_v128x8i
CTC_RET_INTR        | 43      | asm://logix/vector.ops?f18_g#f18_gv128x8u_v128x8u_v128x8u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f18_g#f18_gv256x16i_v256x16i_v256x16i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f18_g#f18_gv256x16u_v256x16u_v256x16u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f18_g#f18_gv256x32i_v256x32i_v256x32i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f18_g#f18_gv256x32u_v256x32u_v256x32u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f18_g#f18_gv256x64i_v256x64i_v256x64i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f18_g#f18_gv256x64u_v256x64u_v256x64u
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f18_g#f18_gv256x8i_v256x8i_v256x8i
CTC_RET_INTR        | 46      | asm://logix/vector.ops?f18_g#f18_gv256x8u_v256x8u_v256x8u
CTC_RET_INTR        | 53      | asm://logix/vector.ops?f19_g#f19_gv128x16i_v128x16i_v128x16i
CTC_RET_INTR        | 53      | asm://logix/vector.ops?f19_g#f19_gv128x16u_v128x16u_v128x16u
CTC_RET_INTR        | 53      | asm://logix/vector.ops?f19_g#f19_gv128x32i_v128x32i_v128x32i
CTC_RET_INTR        | 53      | asm://logix/vector.ops?f19_g#f19_gv128x32u_v128x32u_v128x32u
CTC_RET_INTR        | 53      | asm://logix/vector.ops?f19_g#f19_gv128x64i_v128x64i_v128x64i
